payment_id,user_id,amount,method,card_number,payment_date
P48239,U33779,299,Card,5333949420997108,2023-01-10
P48240,U41314,199,UPI,1612861997111284,2023-10-24
P48241,U329,199,Card,6580115716038878,2024-01-23
P48242,U19952,299,Card,1074696048778512,2023-06-01
P48243,U37726,199,Card,8376662892827600,2023-02-09
P48244,U28691,499,Card,3754069413904899,2024-07-06
P48245,U41288,199,Card,1513914821205377,2023-09-05
P48246,U8048,499,Card,8642077335774254,2024-01-08
P48247,U30278,299,Card,1922775139840990,2023-09-09
P48248,U14489,199,Card,3194471096959831,2024-08-11
P48249,U14663,299,Card,8288395228854803,2023-06-18
P48250,U6394,299,UPI,1240698264195215,2024-04-29
P48251,U5723,299,Card,4251342588857582,2023-08-12
P48252,U21327,299,UPI,5126881800606504,2024-11-18
P48253,U30927,499,UPI,1437396999201630,2023-10-30
P48254,U6330,199,UPI,6888061586660286,2023-01-10
P48255,U15496,299,UPI,4545712621507032,2024-12-18
P48256,U10946,299,UPI,8303724406772083,2023-12-01
P48257,U30604,299,UPI,9668881865160086,2023-09-21
P48258,U20493,299,UPI,1919661594764381,2024-07-24
P48259,U6567,499,UPI,3672437578157665,2023-10-05
P48260,U32773,499,Card,9616210399512021,2023-07-27
P48261,U37611,199,Card,5885370967324709,2024-02-23
P48262,U27580,199,Card,3498718744177561,2023-06-27
P48263,U40189,299,Card,2728881786022796,2023-01-20
P48264,U243,199,UPI,3126455529259066,2023-07-19
P48265,U27265,499,UPI,7849731709399570,2024-03-06
P48266,U21608,299,Card,1832418016045974,2024-10-31
P48267,U882,199,Card,1338407354213749,2023-05-15
P48268,U18902,199,Card,2442423465873156,2024-01-03
P48269,U46752,199,Card,4144599191372070,2023-04-22
P48270,U29407,499,Card,4761380279542553,2024-05-15
P48271,U9272,299,Card,2024842555956379,2023-05-04
P48272,U7229,199,UPI,4793960761222983,2024-03-01
P48273,U15566,199,Card,8037518745593763,2023-10-17
P48274,U47942,499,UPI,9112746063004371,2024-05-05
P48275,U19221,299,UPI,9461669827938297,2023-01-19
P48276,U26534,499,Card,3449676748181887,2023-10-12
P48277,U39844,299,Card,1781635940196933,2023-03-14
P48278,U16570,199,Card,8732859706079589,2024-03-06
P48279,U11339,199,UPI,6045256207714995,2024-07-04
P48280,U25624,299,UPI,8288174970780099,2024-12-16
P48281,U29659,499,Card,6131166287366690,2023-05-28
P48282,U15337,299,Card,4052057008928458,2024-04-15
P48283,U36749,499,Card,7995263055835457,2024-10-19
P48284,U7738,199,UPI,3898547710884359,2024-02-11
P48285,U26608,199,Card,7388553916548039,2023-10-16
P48286,U26507,199,Card,7332795008631230,2023-09-12
P48287,U42522,499,Card,5920065043043404,2023-09-25
P48288,U45919,299,UPI,1408598210898526,2023-09-15
P48289,U7904,499,UPI,3869567161488907,2023-09-01
P48290,U15863,299,Card,8026438803695590,2023-03-09
P48291,U33100,299,UPI,1425552830304424,2024-11-15
P48292,U47245,299,UPI,4216716451213414,2023-11-11
P48293,U35978,499,UPI,6355766824167056,2023-06-03
P48294,U12129,299,Card,1517871941955772,2023-10-19
P48295,U26653,499,UPI,2993149920643895,2023-07-29
P48296,U22988,299,Card,7631964216663359,2023-08-29
P48297,U7214,499,UPI,4386035949823787,2023-08-14
P48298,U49545,299,UPI,3543832389417663,2024-07-14
P48299,U32857,499,UPI,8340301720994970,2024-10-18
P48300,U25482,499,UPI,4114657309011901,2024-03-08
P48301,U11188,199,Card,1913421172090963,2024-03-15
P48302,U19613,299,UPI,8449384515437324,2023-07-06
P48303,U37905,299,Card,4710408550752169,2024-02-05
P48304,U25158,499,UPI,4771897638508347,2024-03-20
P48305,U29279,499,UPI,1699793272932533,2023-08-16
P48306,U43775,499,UPI,5595071645864598,2024-12-28
P48307,U46914,499,Card,4512636623299469,2023-10-17
P48308,U22502,499,Card,4693516921685465,2023-05-16
P48309,U441,199,UPI,8467134750882208,2024-04-10
P48310,U24677,499,Card,2756077299024139,2023-12-16
P48311,U17265,199,UPI,7800201322952230,2024-09-02
P48312,U24169,299,UPI,3967725538112176,2024-08-29
P48313,U45419,499,UPI,1453877862502153,2024-12-11
P48314,U25073,299,Card,9456019472332254,2024-06-04
P48315,U13969,199,Card,6719895960653356,2023-03-31
P48316,U16736,199,UPI,7238260492484600,2023-03-17
P48317,U20060,199,UPI,6943779087436651,2023-05-04
P48318,U4925,299,Card,1794195935388895,2024-07-13
P48319,U1333,299,UPI,5681371407100116,2024-06-18
P48320,U16381,199,Card,1801851754270049,2023-07-18
P48321,U41434,299,Card,5430124419138190,2024-06-19
P48322,U26252,199,Card,9018534172415551,2024-01-01
P48323,U43462,199,UPI,2550141604269759,2023-07-16
P48324,U36741,299,Card,5589175254622389,2023-05-23
P48325,U23686,199,Card,6193141914881116,2024-10-17
P48326,U17090,199,UPI,3444039664041462,2023-09-21
P48327,U10245,199,Card,1615970042050135,2024-02-14
P48328,U9471,499,UPI,8085698896507675,2024-02-17
P48329,U12248,499,UPI,7364772400997353,2024-12-30
P48330,U26652,499,Card,6777852726029614,2023-09-18
P48331,U43851,499,UPI,1754068777700236,2024-02-06
P48332,U24239,299,Card,8067753563905641,2024-10-01
P48333,U12513,299,Card,5834832468103281,2024-02-09
P48334,U16720,499,Card,8019199140741758,2023-01-06
P48335,U22613,499,UPI,2057777351207839,2024-09-24
P48336,U9081,499,Card,8958911795424417,2024-09-08
P48337,U31498,299,Card,2229183174358955,2023-04-27
P48338,U9321,499,UPI,2817620210276457,2023-12-03
P48339,U45160,199,Card,8379917310185157,2024-01-03
P48340,U2177,499,Card,7527539355738694,2023-10-09
P48341,U24548,299,UPI,3009721021799268,2024-08-03
P48342,U23161,299,Card,9656694481234199,2023-10-06
P48343,U31266,199,UPI,7238934872302859,2023-07-12
P48344,U13947,199,Card,3018006094864862,2024-08-16
P48345,U16286,299,Card,7496725542921126,2024-04-28
P48346,U11684,499,UPI,7827453351837294,2024-10-20
P48347,U20765,199,UPI,9573395596002276,2024-01-10
P48348,U45969,199,UPI,2884425464206968,2023-10-06
P48349,U48252,299,UPI,9230234702352230,2024-02-09
P48350,U6199,499,Card,5371538041453844,2024-11-28
P48351,U32830,199,Card,3068307027714906,2024-10-11
P48352,U40285,199,UPI,9103092091464026,2024-04-18
P48353,U23324,499,Card,5197485892468064,2024-09-15
P48354,U35283,199,UPI,3440237864466600,2024-12-22
P48355,U35059,499,Card,5924018626393804,2023-03-23
P48356,U30149,499,UPI,6673050108882367,2024-04-05
P48357,U4104,199,Card,3593586966130449,2024-11-29
P48358,U31371,299,Card,8431403664125770,2024-03-05
P48359,U15909,499,UPI,3374509119609216,2024-06-20
P48360,U10684,299,UPI,5479451600415993,2024-04-16
P48361,U18125,299,UPI,7477117856225642,2024-05-17
P48362,U16533,499,UPI,3013426491372307,2024-04-10
P48363,U28674,199,UPI,9042965927523073,2023-04-14
P48364,U36550,299,UPI,9841461345262347,2024-07-30
P48365,U31200,499,UPI,3230789052883113,2023-10-03
P48366,U19194,499,UPI,5067382200144007,2024-02-10
P48367,U14053,499,Card,2754975199130465,2023-11-04
P48368,U12220,499,UPI,4394070746424948,2024-07-28
P48369,U29781,199,Card,8029383625789717,2024-12-24
P48370,U29766,199,UPI,3920124502215521,2023-09-21
P48371,U6145,299,UPI,5038423705582506,2024-11-08
P48372,U39922,299,Card,8936365012586812,2023-12-17
P48373,U5942,499,UPI,7422623482077329,2023-11-17
P48374,U2521,299,Card,1468646354877776,2023-12-14
P48375,U47513,299,UPI,4267295127505235,2023-12-14
P48376,U33423,199,Card,9711536777116652,2023-09-17
P48377,U13625,199,UPI,8543670331995474,2023-04-10
P48378,U14536,499,UPI,1275390083419489,2023-12-05
P48379,U13456,499,Card,1347519619628899,2024-02-02
P48380,U42914,299,Card,9925816041660164,2024-05-10
P48381,U35030,299,Card,6087572660344750,2024-08-04
P48382,U5799,499,UPI,4472961408848417,2024-12-18
P48383,U41874,499,UPI,9970804914605875,2024-08-16
P48384,U25839,199,Card,6850819275274111,2024-05-25
P48385,U22488,199,UPI,2615597241126886,2024-11-18
P48386,U4509,299,UPI,8092317664614422,2024-08-06
P48387,U29311,199,Card,5352808148376665,2024-11-20
P48388,U4971,199,UPI,3353754531295370,2024-05-31
P48389,U26126,299,Card,5379574311860124,2023-05-18
P48390,U5502,199,UPI,7964468059953645,2023-02-23
P48391,U31626,299,Card,2446446890713399,2023-08-06
P48392,U9856,299,UPI,8511437282281296,2023-12-05
P48393,U27678,199,UPI,1284398422220812,2024-04-28
P48394,U44397,499,Card,6232273894272003,2023-10-24
P48395,U42563,199,UPI,6281273264403290,2024-02-04
P48396,U3911,299,Card,9848282469282229,2024-12-01
P48397,U9330,299,Card,8867777128932597,2024-12-05
P48398,U39644,199,Card,6700901314823529,2023-03-25
P48399,U13869,199,UPI,1563805214878555,2024-02-08
P48400,U25775,299,UPI,9116828042875247,2023-01-01
P48401,U3323,499,Card,8320137222663562,2024-01-19
P48402,U48499,199,UPI,6072635107341439,2023-03-27
P48403,U32021,199,Card,2028353629525828,2024-07-23
P48404,U20169,299,Card,1913496917947193,2024-04-26
P48405,U17263,199,UPI,3284422305994873,2024-06-07
P48406,U49991,499,UPI,1245880787175202,2024-10-16
P48407,U45837,199,Card,6078639015006538,2023-09-05
P48408,U47657,199,Card,9452755820899980,2024-08-05
P48409,U34939,199,UPI,6310085301915266,2023-01-08
P48410,U49971,499,UPI,9909485906044401,2023-03-11
P48411,U8890,499,Card,6530369577798354,2024-01-19
P48412,U28161,199,Card,4098657428999600,2023-05-29
P48413,U22994,299,UPI,1476585284401821,2023-06-28
P48414,U22971,199,Card,8325525208768150,2024-05-24
P48415,U20085,499,UPI,1529218848662842,2023-11-16
P48416,U18185,499,Card,2311466416647409,2024-04-28
P48417,U48142,199,Card,9599675205353297,2023-09-21
P48418,U3961,499,Card,8521277769495975,2023-02-23
P48419,U26433,199,Card,4157266763455123,2023-08-14
P48420,U6970,299,Card,6695566180628186,2023-04-22
P48421,U24120,499,UPI,7354222919200220,2023-11-05
P48422,U25337,199,UPI,6295731318870914,2024-11-01
P48423,U46296,299,UPI,8426001855119833,2024-04-28
P48424,U42349,199,UPI,5915497394611045,2023-04-29
P48425,U2187,199,UPI,9753933702941738,2024-02-23
P48426,U44285,299,Card,1557697573408996,2023-09-12
P48427,U18441,299,UPI,6782248337000190,2024-02-21
P48428,U4316,199,Card,9936357263222487,2024-09-16
P48429,U36362,299,UPI,8267497253193298,2023-02-01
P48430,U43709,499,UPI,8573572014323807,2023-01-21
P48431,U41360,499,Card,9734766793557975,2023-02-11
P48432,U15233,299,UPI,9343533639745771,2024-04-10
P48433,U6751,299,UPI,7497396319476582,2023-09-02
P48434,U35435,299,UPI,7682034648149644,2023-12-04
P48435,U11551,199,Card,1490888376009230,2023-11-02
P48436,U21766,499,UPI,5696137864927359,2023-03-12
P48437,U38241,299,UPI,5896257423996585,2023-02-12
P48438,U27812,299,UPI,6920023307920353,2024-11-22
P48439,U24561,199,UPI,1015395953312407,2024-02-02
P48440,U35007,199,UPI,8309856079352881,2024-01-25
P48441,U606,499,UPI,4355273155699720,2023-06-27
P48442,U1054,299,Card,5252387981824932,2024-04-02
P48443,U9280,299,UPI,8082210833958521,2023-10-17
P48444,U2045,299,Card,5387760548550611,2024-01-11
P48445,U43259,299,UPI,7270642032614002,2023-02-04
P48446,U47251,299,UPI,8938264187680483,2023-11-02
P48447,U959,499,Card,7891833955492341,2023-02-24
P48448,U42280,199,UPI,6960213758827089,2023-08-17
P48449,U37872,199,UPI,7474482811518490,2023-09-15
P48450,U29997,499,Card,4477441391997369,2023-05-23
P48451,U39434,199,UPI,3807504410269972,2023-03-28
P48452,U38294,499,Card,8943584712350405,2024-12-17
P48453,U45921,199,Card,2438537519681811,2023-08-06
P48454,U20725,499,Card,8589746010979403,2024-12-01
P48455,U28481,199,Card,9043949914929744,2024-09-21
P48456,U35637,499,UPI,1978109456478382,2024-09-25
P48457,U10943,499,Card,6948221219644500,2024-09-11
P48458,U1370,199,UPI,5720459440995830,2024-06-06
P48459,U23490,299,UPI,8873996301094945,2023-03-25
P48460,U15887,199,Card,1973791893704508,2023-08-04
P48461,U23849,499,Card,3598261230622262,2023-01-10
P48462,U28637,499,UPI,9095885482395399,2024-11-17
P48463,U31802,299,Card,8386718881636252,2024-08-24
P48464,U2480,199,UPI,2844219387025744,2024-08-22
P48465,U15665,199,Card,1251246279219502,2023-08-06
P48466,U41116,199,Card,5601705402717326,2024-09-12
P48467,U15267,499,Card,6446752927661572,2023-12-14
P48468,U13302,199,Card,3109169699249726,2023-09-18
P48469,U48474,499,Card,4146716324586604,2023-08-24
P48470,U49453,499,Card,5338448401328688,2023-08-08
P48471,U30758,199,Card,9093882269588158,2024-11-07
P48472,U4873,299,Card,3805953820162521,2023-05-06
P48473,U18248,299,UPI,7957529478381067,2023-06-16
P48474,U10634,199,Card,1016507176016903,2024-02-16
P48475,U48464,499,Card,3341200545795080,2023-07-01
P48476,U44610,199,Card,4968377917378887,2024-11-28
P48477,U18771,199,UPI,1527004270175460,2023-10-20
P48478,U21124,199,UPI,1695189591651350,2024-08-30
P48479,U27793,199,Card,5809594685709376,2024-05-06
P48480,U6834,299,Card,5698064981947339,2023-06-15
P48481,U38049,199,Card,1833945997535950,2023-12-29
P48482,U47018,499,Card,8364590822696236,2024-02-06
P48483,U24756,299,UPI,2155325655626378,2024-05-17
P48484,U31959,199,Card,4279441890903487,2023-06-06
P48485,U16294,199,Card,7505002726083028,2024-10-03
P48486,U33355,199,UPI,9872314140895138,2023-05-17
P48487,U9694,299,Card,2409769590011759,2024-08-09
P48488,U46941,299,Card,2555632583483460,2024-12-21
P48489,U30371,299,Card,6457121783357436,2023-07-04
P48490,U39963,199,UPI,9245946564690600,2024-06-10
P48491,U14973,199,UPI,3313563754057219,2023-06-09
P48492,U16392,199,UPI,6064125548240437,2024-02-14
P48493,U21608,499,UPI,6412297390723767,2024-06-02
P48494,U23499,199,Card,3195575069553103,2024-05-22
P48495,U13109,199,UPI,8595626641329953,2024-12-24
P48496,U34983,199,UPI,9393961177439165,2023-02-04
P48497,U32104,199,UPI,5455065806106270,2024-11-28
P48498,U49979,199,Card,7345902647474544,2024-03-09
P48499,U4582,199,Card,1164270725826642,2023-07-11
P48500,U3174,499,UPI,5467976750701119,2024-02-25
P48501,U3896,299,Card,3110894657321718,2024-11-21
P48502,U25342,299,Card,8053261265377511,2023-10-11
P48503,U39955,499,Card,7668246542999538,2023-03-30
P48504,U112,199,UPI,5206453794040311,2023-03-28
P48505,U38597,199,UPI,1504487124259172,2024-08-05
P48506,U9516,299,Card,4117535289530923,2024-07-04
P48507,U18604,199,UPI,9481208575462475,2024-09-20
P48508,U958,299,Card,7225956180913706,2024-05-29
P48509,U45286,499,Card,4284917549933873,2023-01-08
P48510,U940,199,UPI,8948787743961937,2024-06-30
P48511,U7979,199,Card,6067634002076756,2023-05-14
P48512,U18216,499,Card,3727878796909812,2024-01-16
P48513,U36581,299,Card,4405697700966206,2023-07-25
P48514,U39286,299,Card,3868445059251637,2024-04-19
P48515,U27152,299,UPI,7588678695992843,2023-12-28
P48516,U35399,499,Card,3929077121541815,2023-12-11
P48517,U11675,199,Card,1701080065367211,2023-05-28
P48518,U6713,299,UPI,8010768918571858,2024-09-16
P48519,U33216,499,UPI,8908469225780046,2024-02-27
P48520,U31441,499,Card,6919278600397202,2023-10-05
P48521,U30192,499,UPI,9918227947322118,2023-04-20
P48522,U16198,299,Card,8183632876037331,2023-08-02
P48523,U3366,299,UPI,5851642853728680,2023-08-27
P48524,U45535,499,UPI,9065953921019156,2023-10-26
P48525,U23378,499,Card,4633494021161980,2023-11-20
P48526,U34122,199,UPI,2041173064308230,2023-08-30
P48527,U10258,499,UPI,3934163797814391,2024-02-12
P48528,U3116,199,UPI,5999487790205242,2023-01-15
P48529,U18425,299,Card,2140854929907057,2024-09-02
P48530,U9152,199,Card,5210830193052754,2023-09-19
P48531,U46844,299,UPI,9848862357015558,2023-03-20
P48532,U20817,199,Card,3019678813864807,2023-12-26
P48533,U9128,499,UPI,7231270939318739,2024-02-18
P48534,U44774,299,UPI,1534251023631058,2024-06-13
P48535,U36950,199,Card,2201956886193381,2023-04-04
P48536,U21686,499,Card,3388671192447581,2024-06-16
P48537,U3591,499,Card,2903785793680113,2024-12-05
P48538,U47198,299,UPI,5745481024855301,2023-09-24
P48539,U23114,299,UPI,9789808297704623,2024-11-10
P48540,U41633,199,Card,4848369434035657,2024-11-24
P48541,U37986,199,UPI,8890351185281038,2024-12-03
P48542,U4118,199,Card,9789771235094780,2024-01-12
P48543,U17405,499,UPI,2425270654200099,2023-10-14
P48544,U38744,299,Card,7932847990409203,2024-10-29
P48545,U30745,199,UPI,1160834114380892,2024-03-16
P48546,U47441,499,Card,1618257685306014,2024-12-17
P48547,U24042,199,UPI,7577983520153905,2024-12-19
P48548,U10725,299,Card,1084747135443006,2023-03-30
P48549,U37274,499,UPI,6666790782538629,2024-05-28
P48550,U2972,299,Card,4773580496404878,2024-03-19
P48551,U39372,499,UPI,2037905805407135,2024-01-24
P48552,U8140,299,Card,8584643542897241,2023-03-02
P48553,U26098,199,Card,5555855804037814,2023-02-10
P48554,U32809,299,UPI,4933585160768385,2024-06-21
P48555,U34749,299,UPI,7258760743676163,2023-10-29
P48556,U17552,199,Card,7606341271029694,2023-06-27
P48557,U48293,199,UPI,3949130955658245,2023-07-15
P48558,U23388,499,Card,6357323197760367,2024-10-23
P48559,U41311,199,Card,1790463207042184,2023-04-13
P48560,U23615,299,Card,4276753387867909,2024-04-10
P48561,U13532,299,Card,3157366329011219,2023-10-18
P48562,U17837,499,Card,7696906330805385,2024-03-10
P48563,U27005,199,Card,1509904351170583,2024-03-07
P48564,U47939,499,Card,3592590321553738,2024-03-27
P48565,U24072,499,Card,3544232392198808,2024-05-18
P48566,U7797,499,Card,3260871479184897,2024-01-16
P48567,U23281,499,UPI,2329709224165496,2023-10-11
P48568,U20745,199,Card,3173805043863661,2024-12-28
P48569,U45246,499,UPI,3323263665358817,2024-11-12
P48570,U3073,299,Card,4771144285139088,2023-11-24
P48571,U13335,299,UPI,1317736071044297,2023-01-03
P48572,U4978,299,Card,7694845421690614,2024-01-10
P48573,U15001,499,Card,8641501631980646,2024-08-13
P48574,U28443,499,Card,8217904401142447,2023-01-09
P48575,U15643,499,Card,3280854808761987,2023-03-15
P48576,U10017,299,Card,5527967351249228,2023-08-27
P48577,U12116,199,Card,9685230876483576,2023-07-13
P48578,U11418,299,Card,6649534701946049,2024-07-29
P48579,U26140,299,Card,6067797646135139,2024-05-10
P48580,U11686,299,UPI,3624692247269568,2024-06-14
P48581,U41325,199,Card,2441652897279533,2024-11-24
P48582,U42867,499,UPI,6036555073485377,2023-06-11
P48583,U28648,199,Card,6826234357083502,2023-04-01
P48584,U24614,499,Card,3319799911358246,2024-09-02
P48585,U32469,499,Card,5343193520167665,2024-03-15
P48586,U43110,299,UPI,8155033568275452,2023-12-02
P48587,U41242,299,Card,5499967555537163,2024-10-18
P48588,U16975,499,Card,5126153392854282,2023-07-01
P48589,U17079,299,UPI,4473136902292545,2024-12-22
P48590,U40462,299,Card,5523643237480697,2023-06-07
P48591,U30514,499,Card,5031051775915130,2023-07-27
P48592,U17506,499,UPI,4924679224825064,2024-09-28
P48593,U41364,299,Card,8034494258673187,2024-06-30
P48594,U22870,499,Card,8806157255894781,2023-08-17
P48595,U4824,499,UPI,5348955760025435,2023-11-19
P48596,U18184,499,UPI,8357012813601142,2024-04-01
P48597,U24115,299,UPI,4865354279622937,2023-02-22
P48598,U38847,199,Card,4296034827992905,2024-04-08
P48599,U6639,199,UPI,6002190298974212,2024-12-17
P48600,U20602,299,Card,6670046411741712,2023-09-22
P48601,U28175,499,Card,6535146425762173,2024-11-17
P48602,U43926,199,Card,3054458207095392,2023-03-01
P48603,U35144,199,UPI,8771090625406405,2023-11-17
P48604,U6591,199,Card,7708329074090621,2023-11-02
P48605,U46680,199,Card,9497153944073866,2023-07-09
P48606,U8615,199,UPI,7343873837963606,2024-01-30
P48607,U43640,299,UPI,7950541154907108,2023-03-13
P48608,U40016,199,Card,2456548059086961,2024-05-24
P48609,U45772,299,UPI,5205629632156114,2024-07-28
P48610,U34153,199,UPI,8154356443801132,2024-12-21
P48611,U33857,199,UPI,6972925536089133,2024-08-28
P48612,U28828,299,UPI,3544879194404281,2023-07-18
P48613,U26642,199,Card,9839097668062844,2023-12-02
P48614,U23438,499,UPI,7359732178248446,2024-12-26
P48615,U9650,299,Card,2773911523696855,2024-06-27
P48616,U12230,299,Card,8771438778131092,2023-05-26
P48617,U22659,299,Card,7039156553710658,2023-06-25
P48618,U20712,199,Card,8322300425806264,2023-11-06
P48619,U23798,299,Card,1787763712725608,2024-09-19
P48620,U5718,499,UPI,1942032091754890,2024-09-25
P48621,U20379,299,UPI,9151605502858787,2023-01-01
P48622,U22805,499,Card,4463893417962154,2023-08-30
P48623,U21223,299,Card,6940149306316528,2024-11-22
P48624,U2918,499,UPI,2739211847584593,2023-07-17
P48625,U36090,199,Card,6908936951978031,2023-09-29
